appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
205100,Dishonored,Arkane Studios,Bethesda Softworks,,68158,1727,0,"2,000,000 .. 5,000,000",1051,178,656,194,999,999,0,1081
261640,Borderlands: The Pre-Sequel,"2K Australia, Gearbox Software, Aspyr (Linux)","2K, Aspyr (Linux)",,30404,7089,0,"2,000,000 .. 5,000,000",1405,0,492,0,3999,3999,0,450
871720,Ultimate Custom Night,Scott Cawthon,Scott Cawthon,,41670,1922,0,"2,000,000 .. 5,000,000",141,3,61,3,0,0,0,217
223470,POSTAL 2,Running With Scissors,Running With Scissors,,71925,2821,0,"2,000,000 .. 5,000,000",468,40,209,40,999,999,0,226
20900,The Witcher: Enhanced Edition Director's Cut,CD PROJEKT RED,"CD PROJEKT RED, 1C-SoftClub",,61851,8051,0,"2,000,000 .. 5,000,000",896,71,165,71,149,999,85,541
311690,Enter the Gungeon,Dodge Roll,Devolver Digital,,66926,2796,0,"2,000,000 .. 5,000,000",2162,115,487,48,1499,1499,0,1015
209080,Guns of Icarus Online,Muse Games,Muse Games,,13211,1435,0,"2,000,000 .. 5,000,000",305,0,287,0,74,499,85,6
280,Half-Life: Source,Valve,Valve,,8431,3271,0,"2,000,000 .. 5,000,000",404,0,78,0,999,999,0,33
386180,Crossout,Targem Games,Gaijin Distribution KFT,,39717,11710,0,"2,000,000 .. 5,000,000",1148,2890,173,5739,0,0,0,5651
380,Half-Life 2: Episode One,Valve,Valve,,21293,963,0,"2,000,000 .. 5,000,000",309,0,200,0,799,799,0,118
234140,Mad Max,Avalanche Studios,"Warner Bros. Games, Warner Bros. Interactive Entertainment",,59688,5423,0,"2,000,000 .. 5,000,000",1688,250,886,346,1999,1999,0,628
242050,Assassin’s Creed IV Black Flag,Ubisoft Montreal,Ubisoft,,47936,5532,0,"2,000,000 .. 5,000,000",1733,0,970,0,3999,3999,0,944
1604030,V Rising,Stunlock Studios,Stunlock Studios,,43326,5849,0,"2,000,000 .. 5,000,000",2098,98,1528,134,1599,1999,20,4055
99900,Spiral Knights,Grey Havens,Grey Havens,,19028,3632,0,"2,000,000 .. 5,000,000",671,0,97,0,0,0,0,134
440900,Conan Exiles,Funcom,Funcom,,66356,18446,0,"2,000,000 .. 5,000,000",6461,3266,1817,4863,3999,3999,0,14752
299360,Block N Load,"Toadman Interactive, Artplant",Toadman Interactive,,12063,3336,0,"2,000,000 .. 5,000,000",711,53,92,53,0,0,0,6
813820,Realm Royale,Heroic Leap Games,Hi-Rez Studios,,41052,13273,0,"2,000,000 .. 5,000,000",645,173,126,286,0,0,0,604
1118200,People Playground,mestiez,Studio Minus,,141408,1622,0,"2,000,000 .. 5,000,000",1995,194,700,84,999,999,0,5978
546560,Half-Life: Alyx,Valve,Valve,,73751,1147,0,"2,000,000 .. 5,000,000",630,6,359,6,5999,5999,0,377
1237970,Titanfall 2,Respawn Entertainment,Electronic Arts,,127897,6945,0,"2,000,000 .. 5,000,000",975,225,420,388,2999,2999,0,1618
224600,Defiance,Trion Worlds,Trion Worlds,,9668,3000,0,"2,000,000 .. 5,000,000",1297,0,190,0,0,0,0,0
397540,Borderlands 3,Gearbox Software,2K,,89888,16599,0,"2,000,000 .. 5,000,000",2311,506,1441,591,2639,7999,67,4553
714010,Aim Lab,Statespace,Statespace,,73747,4288,0,"2,000,000 .. 5,000,000",446,73,55,32,0,0,0,4414
35720,Trine 2: Complete Story,Frozenbyte,Frozenbyte,,19625,901,0,"2,000,000 .. 5,000,000",395,0,226,0,1999,1999,0,46
10090,Call of Duty: World at War,Treyarch,Activision,,39184,3485,0,"2,000,000 .. 5,000,000",2348,54,1101,54,1999,1999,0,469
240720,Getting Over It with Bennett Foddy,Bennett Foddy,Bennett Foddy,,43957,9153,0,"2,000,000 .. 5,000,000",288,43,97,43,799,799,0,347
50130,Mafia II (Classic),2K Czech,2K,,46105,2414,0,"2,000,000 .. 5,000,000",1581,0,832,0,2999,2999,0,317
355180,Codename CURE,Hoobalugalar_X,Hoobalugalar_X,,13535,2496,0,"2,000,000 .. 5,000,000",109,0,35,0,0,0,0,22
4560,Company of Heroes - Legacy Edition,Relic Entertainment,SEGA,,5924,404,0,"2,000,000 .. 5,000,000",498,0,96,0,1999,1999,0,139
418370,Resident Evil 7 Biohazard,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,60468,3318,0,"2,000,000 .. 5,000,000",679,108,477,111,999,1999,50,1151
475150,Titan Quest Anniversary Edition,"Iron Lore Entertainment, THQ Nordic",THQ Nordic,,26307,2614,0,"2,000,000 .. 5,000,000",833,225,239,225,1999,1999,0,1454
236870,HITMAN,"IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)","IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)",,29951,6188,0,"2,000,000 .. 5,000,000",883,115,408,115,0,0,0,265
17410,Mirror's Edge,DICE,Electronic Arts,,28708,4071,0,"2,000,000 .. 5,000,000",308,1,241,1,1999,1999,0,37
233130,Shadow Warrior,Flying Wild Hog,Devolver Digital,,22382,1802,0,"2,000,000 .. 5,000,000",354,0,198,0,999,999,0,39
389730,TEKKEN 7,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,,60397,13213,0,"2,000,000 .. 5,000,000",4334,281,534,316,3999,3999,0,4870
12100,Grand Theft Auto III,Rockstar Games,Rockstar Games,,11326,1806,0,"2,000,000 .. 5,000,000",313,11,70,11,0,0,0,54
617290,Remnant: From the Ashes,Gunfire Games,Perfect World Entertainment,,35730,6353,0,"2,000,000 .. 5,000,000",2908,1219,1188,2425,1599,3999,60,408
209870,Blacklight: Retribution,"Hardsuit Labs, Inc.","Hardsuit Labs, Inc.",,12447,3999,0,"2,000,000 .. 5,000,000",534,0,122,0,0,0,0,0
203140,Hitman: Absolution,Io-Interactive A/S,Io-Interactive A/S,,36014,3316,0,"2,000,000 .. 5,000,000",807,202,398,403,1999,1999,0,226
113200,The Binding of Isaac,"Edmund McMillen, Florian Himsl",Edmund McMillen,,52122,2536,0,"2,000,000 .. 5,000,000",1488,19,368,19,499,499,0,239
208650,Batman: Arkham Knight,Rocksteady Studios,Warner Bros. Interactive Entertainment,,77812,14493,0,"2,000,000 .. 5,000,000",1297,76,728,104,1999,1999,0,1977
24200,DC Universe Online,Dimensional Ink Games,Daybreak Game Company,,15052,3702,0,"2,000,000 .. 5,000,000",2641,5,506,5,0,0,0,548
247080,Crypt of the NecroDancer,Brace Yourself Games,"Brace Yourself Games, Klei Entertainment",,21292,874,0,"2,000,000 .. 5,000,000",592,0,218,0,299,1499,80,211
242720,GunZ 2: The Second Duel,"Masangsoft, Inc.","Masangsoft, Inc.",,7014,3573,0,"2,000,000 .. 5,000,000",315,0,65,0,0,0,0,3
359320,Elite Dangerous,Frontier Developments,Frontier Developments,,65295,18958,0,"2,000,000 .. 5,000,000",5757,473,1076,539,749,2999,75,4982
219150,Hotline Miami,Dennaton Games,Devolver Digital,,75325,2023,0,"2,000,000 .. 5,000,000",370,132,233,135,999,999,0,151
33900,Arma 2,Bohemia Interactive,Bohemia Interactive,,1781,351,0,"2,000,000 .. 5,000,000",351,0,65,0,259,1299,80,5
409710,BioShock Remastered,"2K Boston, 2K Australia, Blind Squirrel, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",,35171,9439,0,"2,000,000 .. 5,000,000",415,155,230,156,1999,1999,0,304
1593500,God of War,Santa Monica Studio,PlayStation PC LLC,,58644,1851,0,"2,000,000 .. 5,000,000",1546,406,1264,585,3999,4999,20,3853
1238840,Battlefield 1,DICE,Electronic Arts,,72107,11374,0,"2,000,000 .. 5,000,000",1929,564,661,474,3999,3999,0,5000
548430,Deep Rock Galactic,Ghost Ship Games,Coffee Stain Publishing,,145932,4955,0,"2,000,000 .. 5,000,000",2950,363,913,210,2999,2999,0,8654
286940,S.K.I.L.L. - Special Force 2 (Shooter),"Dragonfly GF Co., LTD",Gameforge 4D GmbH,,8124,3393,0,"2,000,000 .. 5,000,000",532,0,92,0,0,0,0,1
868270,The Cycle,YAGER,YAGER,,20758,13472,0,"2,000,000 .. 5,000,000",937,545,119,375,0,0,0,4239
8850,BioShock 2,"2K Marin, 2K China, Digital Extremes, 2K Australia",2K,,11490,1362,0,"2,000,000 .. 5,000,000",389,0,146,0,1999,1999,0,36
282440,Quake Live,id Software,Bethesda Softworks,,12470,2023,0,"2,000,000 .. 5,000,000",218,0,57,0,999,999,0,384
213670,South Park: The Stick of Truth,Obsidian Entertainment,Ubisoft,,50053,1245,0,"2,000,000 .. 5,000,000",819,76,699,76,2999,2999,0,195
391460,WARMODE,Novalink,Novalink,,10445,6471,0,"2,000,000 .. 5,000,000",115,0,51,0,0,0,0,14
312660,Sniper Elite 4,Rebellion,Rebellion,,39378,4081,0,"2,000,000 .. 5,000,000",729,136,345,255,5999,5999,0,1231
286690,Metro 2033 Redux,4A Games,Deep Silver,,58581,7673,0,"2,000,000 .. 5,000,000",588,245,464,303,1999,1999,0,663
307780,Mortal Kombat X,"NetherRealm Studios, QLOC",Warner Bros. Interactive Entertainment,,39593,7927,0,"2,000,000 .. 5,000,000",881,33,317,42,1999,1999,0,321
1551360,Forza Horizon 5,Playground Games,Xbox Game Studios,,79977,11212,0,"2,000,000 .. 5,000,000",3924,399,1807,271,5999,5999,0,11304
274190,Broforce,Free Lives,Devolver Digital,,48246,1477,0,"2,000,000 .. 5,000,000",621,27,359,27,1499,1499,0,205
880940,Pummel Party,Rebuilt Games,Rebuilt Games,,35428,4312,0,"2,000,000 .. 5,000,000",685,199,477,287,1499,1499,0,1756
905370,Conqueror's Blade,Booming Tech,MY.GAMES,,19694,6344,0,"2,000,000 .. 5,000,000",2658,69,206,137,0,0,0,1706
287390,Metro: Last Light Redux,4A Games,Deep Silver,,47888,5951,0,"2,000,000 .. 5,000,000",677,268,546,493,1999,1999,0,692
107100,Bastion,Supergiant Games,Supergiant Games,,33689,1551,0,"2,000,000 .. 5,000,000",397,0,189,0,1499,1499,0,47
728880,Overcooked! 2,"Ghost Town Games Ltd., Team17",Team17,,38784,4138,0,"2,000,000 .. 5,000,000",534,164,315,271,2499,2499,0,2005
33230,Assassin's Creed 2,Ubisoft Montreal,Ubisoft,,34732,4258,0,"2,000,000 .. 5,000,000",1155,0,731,0,1999,1999,0,504
550900,Metin2,WEBZEN Inc.,Gameforge 4D GmbH,,10252,4425,0,"2,000,000 .. 5,000,000",460,0,82,0,0,0,0,5
1180380,Stay Out,MOBITECH LLC,MOBITECH LLC,,8044,6646,0,"2,000,000 .. 5,000,000",635,345,29,345,0,0,0,1766
65800,Dungeon Defenders,Trendy Entertainment,Trendy Entertainment,,14680,1118,0,"2,000,000 .. 5,000,000",2111,84,849,84,989,1499,34,312
203290,America's Army: Proving Grounds,U.S. Army,U.S. Army,,8285,2232,0,"2,000,000 .. 5,000,000",1095,612,39,612,0,0,0,241
364360,Total War: WARHAMMER,"CREATIVE ASSEMBLY, Feral Interactive (Linux), Feral Interactive (Mac)","SEGA, Feral Interactive (Linux), Feral Interactive (Mac)",,38948,11014,0,"2,000,000 .. 5,000,000",4176,418,966,418,5999,5999,0,772
379430,Kingdom Come: Deliverance,Warhorse Studios,"Warhorse Studios, Prime Matter",,82941,17630,0,"2,000,000 .. 5,000,000",2826,714,1144,715,2999,2999,0,3305
1677740,Stumble Guys,Kitka Games,Kitka Games,,50994,7058,0,"2,000,000 .. 5,000,000",327,137,83,62,0,0,0,16249
335300,DARK SOULS II: Scholar of the First Sin,"FromSoftware, Inc","Bandai Namco Entertainment, FromSoftware, Inc",,71631,12737,0,"2,000,000 .. 5,000,000",3616,319,2091,264,3999,3999,0,2300
207140,SpeedRunners,DoubleDutch Games,tinyBuild,,31528,2048,0,"2,000,000 .. 5,000,000",582,35,244,64,374,1499,75,292
918570,Century: Age of Ashes,Playwing LTD,Playwing LTD,,10035,3666,0,"2,000,000 .. 5,000,000",136,16,71,16,0,0,0,225
1196590,Resident Evil Village,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,76899,3293,0,"2,000,000 .. 5,000,000",1206,79,931,149,2999,3999,25,1697
211420,DARK SOULS: Prepare To Die Edition,FromSoftware,Bandai Namco Entertainment,,70132,6610,0,"2,000,000 .. 5,000,000",2782,0,933,0,0,0,0,162
55100,Homefront,"Kaos Studios, Digital Extremes",Deep Silver,,6983,4649,0,"2,000,000 .. 5,000,000",546,1,125,1,1999,1999,0,19
24960,Battlefield: Bad Company 2,DICE,Electronic Arts,,30461,5368,0,"2,000,000 .. 5,000,000",2408,142,497,142,1499,1499,0,119
248570,Toribash,Nabi Studios,"Nicalis, Inc.",,13772,1754,0,"2,000,000 .. 5,000,000",664,0,63,0,0,0,0,92
201790,Orcs Must Die! 2,Robot Entertainment,Robot Entertainment,,16907,1133,0,"2,000,000 .. 5,000,000",572,2,283,2,1499,1499,0,82
387290,Ori and the Blind Forest: Definitive Edition,Moon Studios GmbH,Xbox Game Studios,,52359,2331,0,"2,000,000 .. 5,000,000",429,95,265,98,499,499,0,327
362890,Black Mesa,Crowbar Collective,Crowbar Collective,,83087,3942,0,"2,000,000 .. 5,000,000",889,71,529,100,499,1999,75,747
386940,Ultimate Chicken Horse,Clever Endeavour Games,Clever Endeavour Games,,28576,1055,0,"2,000,000 .. 5,000,000",463,39,307,51,1499,1499,0,235
1057090,Ori and the Will of the Wisps,Moon Studios GmbH,Xbox Game Studios,,90064,3276,0,"2,000,000 .. 5,000,000",790,115,714,131,989,2999,67,718
214490,Alien: Isolation,"Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",,45830,3497,0,"2,000,000 .. 5,000,000",526,166,243,166,3999,3999,0,301
308600,Geneshift,Ben Johnson (bencelot),Nik Nak Studios,,1687,396,0,"2,000,000 .. 5,000,000",600,0,324,0,1499,1499,0,5
295110,Just Survive,Daybreak Game Company,Daybreak Game Company,,46636,32350,0,"2,000,000 .. 5,000,000",5707,0,1040,0,0,0,0,4
812140,Assassin's Creed Odyssey,"Ubisoft Quebec, Ubisoft Montreal, Ubisoft Bucharest, Ubisoft Singapore, Ubisoft Montpellier, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,,114848,13937,0,"2,000,000 .. 5,000,000",4583,573,3252,582,5999,5999,0,7752
427730,Who's Your Daddy?!,Evil Tortilla Games,Evil Tortilla Games,,19800,5206,0,"2,000,000 .. 5,000,000",176,0,97,0,399,499,20,197
42700,Call of Duty: Black Ops,Treyarch,Activision,,28120,2891,0,"2,000,000 .. 5,000,000",1229,88,510,88,3999,3999,0,461
438740,Friday the 13th: The Game,IllFonic,Gun Media,,54651,14574,0,"2,000,000 .. 5,000,000",928,1031,286,1052,1499,1499,0,303
209000,Batman: Arkham Origins,"WB Games Montreal, Splash Damage",Warner Bros. Interactive Entertainment,,36130,4924,0,"2,000,000 .. 5,000,000",928,0,594,0,1999,1999,0,483
3830,Psychonauts,Double Fine Productions,Double Fine Productions,,14129,712,0,"2,000,000 .. 5,000,000",411,52,195,52,999,999,0,47
12220,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,Rockstar Games,,7673,2728,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,0
424370,Wolcen: Lords of Mayhem,WOLCEN Studio,WOLCEN Studio,,35380,27577,0,"2,000,000 .. 5,000,000",1650,369,1222,630,1999,3999,50,189
202170,Sleeping Dogs,United Front Games,Square Enix,,15802,921,0,"2,000,000 .. 5,000,000",1034,0,812,0,0,0,0,32
1721470,Poppy Playtime,MOB Games,MOB Games,,33587,9893,0,"2,000,000 .. 5,000,000",96,49,48,85,0,0,0,452
50300,Spec Ops: The Line,YAGER,"2K, Missing Link Games",,45631,3400,0,"2,000,000 .. 5,000,000",311,54,183,54,2999,2999,0,54
206210,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",Warner Bros. Interactive Entertainment,,10037,1793,0,"2,000,000 .. 5,000,000",230,0,75,0,0,0,0,1
12110,Grand Theft Auto: Vice City,Rockstar Games,Rockstar Games,,24671,2022,0,"2,000,000 .. 5,000,000",466,43,88,43,0,0,0,213
460930,Tom Clancy's Ghost Recon Wildlands,"Ubisoft Paris, Ubisoft Annecy, Ubisoft Bucharest, Ubisoft Montpellier, Ubisoft Milan, Reflections, Ubisoft Belgrade",Ubisoft,,55702,14979,0,"2,000,000 .. 5,000,000",2849,480,1144,775,4999,4999,0,2831
35700,Trine Enchanted Edition,Frozenbyte,Frozenbyte,,13084,565,0,"2,000,000 .. 5,000,000",356,0,234,0,1499,1499,0,29
210770,Sanctum 2,Coffee Stain Studios,Coffee Stain Publishing,,12490,1388,0,"2,000,000 .. 5,000,000",286,0,156,0,1499,1499,0,23
1056640,Phantasy Star Online 2,SEGA,SEGA,,14677,5599,0,"2,000,000 .. 5,000,000",1552,182,177,182,0,0,0,2436
298110,Far Cry 4,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev",Ubisoft,,35885,7347,0,"2,000,000 .. 5,000,000",2583,0,1166,0,2999,2999,0,579
201810,Wolfenstein: The New Order,MachineGames,Bethesda Softworks,,43348,4337,0,"2,000,000 .. 5,000,000",894,44,698,44,1999,1999,0,312
221040,Resident Evil 6,Capcom,Capcom,,31496,7873,0,"2,000,000 .. 5,000,000",1029,62,546,62,749,2999,75,834
212070,Star Conflict,Star Gem Inc.,Gaijin Distribution KFT,,10489,3558,0,"2,000,000 .. 5,000,000",447,0,59,0,0,0,0,188
434650,Lost Castle / 失落城堡,Hunter Studio,Neon Doctrine,,18889,2562,0,"2,000,000 .. 5,000,000",937,14,436,14,999,999,0,269
304430,INSIDE,Playdead,Playdead,,39177,1421,0,"2,000,000 .. 5,000,000",247,56,214,56,499,1999,75,112
108710,Alan Wake,Remedy Entertainment,Remedy Entertainment,,33892,3400,0,"2,000,000 .. 5,000,000",434,0,214,0,374,1499,75,104
204300,Awesomenauts - the 2D moba,Ronimo Games,Ronimo Games,,22399,4033,0,"2,000,000 .. 5,000,000",717,1,335,1,0,0,0,137
225260,Brutal Legend,Double Fine Productions,Double Fine Productions,,15867,1183,0,"2,000,000 .. 5,000,000",381,0,277,0,1499,1499,0,52
204880,Sins of a Solar Empire: Rebellion,"Ironclad Games, Stardock Entertainment",Stardock Entertainment,,13481,993,0,"2,000,000 .. 5,000,000",1051,40,413,40,3999,3999,0,602
41070,Serious Sam 3: BFE,Croteam,Devolver Digital,,22293,2919,0,"2,000,000 .. 5,000,000",455,0,249,0,2999,2999,0,102
274170,Hotline Miami 2: Wrong Number,Dennaton Games,Devolver Digital,,41884,2874,0,"2,000,000 .. 5,000,000",765,24,301,43,1499,1499,0,221
235460,METAL GEAR RISING: REVENGEANCE,PlatinumGames,Konami Digital Entertainment,,52873,2342,0,"2,000,000 .. 5,000,000",826,359,615,465,2999,2999,0,593
581320,Insurgency: Sandstorm,New World Interactive,Focus Entertainment,,86481,15162,0,"2,000,000 .. 5,000,000",2313,363,773,473,2999,2999,0,2766
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Konami Digital Entertainment,Konami Digital Entertainment,,71849,7198,0,"2,000,000 .. 5,000,000",2973,419,1368,192,1999,1999,0,1847
238090,Sniper Elite 3,Rebellion,Rebellion,,19281,4217,0,"2,000,000 .. 5,000,000",787,8,253,8,2999,2999,0,205
563560,Alien Swarm: Reactive Drop,Reactive Drop Team,Reactive Drop Team,,16559,882,0,"2,000,000 .. 5,000,000",229,16,66,24,0,0,0,267
50620,Darksiders,Vigil Games,THQ Nordic,,10421,1240,0,"2,000,000 .. 5,000,000",598,0,185,0,1999,1999,0,18
630100,SoulWorker - Anime Action MMO,"Lion Games Co., Ltd.",Gameforge 4D GmbH,,11610,2973,0,"2,000,000 .. 5,000,000",2665,0,94,0,0,0,0,1
740130,Tales of Arise,Bandai Namco Studios Inc.,Bandai Namco Entertainment,,23033,2463,0,"2,000,000 .. 5,000,000",2064,225,1715,380,5999,5999,0,1709
236110,Dungeon Defenders II,Trendy Entertainment,Trendy Entertainment,,15465,4519,0,"2,000,000 .. 5,000,000",960,225,143,380,0,0,0,465
65930,The Bureau: XCOM Declassified,2K Marin,2K,,7893,3382,0,"2,000,000 .. 5,000,000",300,0,185,0,1999,1999,0,15
1254120,Bless Unleashed,VALOFE,VALOFE,,15216,14150,0,"2,000,000 .. 5,000,000",1617,0,112,0,0,0,0,861
412020,Metro Exodus,4A Games,Deep Silver,,70125,8848,0,"2,000,000 .. 5,000,000",1074,505,803,576,2999,2999,0,1964
323580,Jotun: Valhalla Edition,Thunder Lotus Games,Thunder Lotus Games,,6277,1780,0,"2,000,000 .. 5,000,000",156,4,123,4,1499,1499,0,7
1222680,Need for Speed Heat,Ghost Games,Electronic Arts,,59311,12772,0,"2,000,000 .. 5,000,000",931,243,247,77,6999,6999,0,13426
1142710,Total War: WARHAMMER III,"CREATIVE ASSEMBLY, Feral Interactive","SEGA, Feral Interactive",,37910,16534,0,"2,000,000 .. 5,000,000",6641,1029,4768,872,5999,5999,0,29954
259080,Just Cause 2: Multiplayer Mod,Avalanche Studios,Square Enix,,13825,1241,0,"2,000,000 .. 5,000,000",507,0,199,0,0,0,0,35
1217060,Gunfire Reborn,Duoyi Games,Duoyi Games,,74521,4422,0,"2,000,000 .. 5,000,000",1921,237,1109,165,1999,1999,0,4175
204450,Call of Juarez: Gunslinger,Techland,Techland Publishing,,28620,1481,0,"2,000,000 .. 5,000,000",382,0,221,0,1499,1499,0,126
436520,Line of Sight,BlackSpot Entertainment,BlackSpot Entertainment,,5360,3705,0,"2,000,000 .. 5,000,000",185,0,49,0,0,0,0,23
646910,The Crew 2,Ivory Tower,Ubisoft,,50304,11994,0,"2,000,000 .. 5,000,000",2428,943,739,913,4999,4999,0,971
17390,SPORE,Maxis™,Electronic Arts,,43142,3725,0,"2,000,000 .. 5,000,000",918,101,465,101,1999,1999,0,588
388410,Darksiders II Deathinitive Edition,"Gunfire Games, Vigil Games, THQ Nordic",THQ Nordic,,11252,3298,0,"2,000,000 .. 5,000,000",644,25,330,25,2999,2999,0,126
317360,Double Action: Boogaloo,Double Action Factory,Double Action Factory,,10347,808,0,"2,000,000 .. 5,000,000",122,36,38,36,0,0,0,20
447040,Watch_Dogs 2,Ubisoft,Ubisoft,,48779,9930,0,"2,000,000 .. 5,000,000",1636,71,980,111,4999,4999,0,1395
35140,Batman: Arkham Asylum Game of the Year Edition,Rocksteady Studios,Warner Bros. Interactive Entertainment,,44378,1679,0,"2,000,000 .. 5,000,000",690,51,406,52,1999,1999,0,530
303390,Dead Bits,Microblast Games,SA Industry,,4982,3452,0,"2,000,000 .. 5,000,000",299,0,344,0,51,99,48,20
1057240,Crucible Beta,Relentless Studios,Amazon Games,,4729,6264,0,"2,000,000 .. 5,000,000",128,0,91,0,0,0,0,1
245170,Skullgirls 2nd Encore,Hidden Variable Studios,Autumn Games,,24827,1573,0,"2,000,000 .. 5,000,000",571,0,303,0,2499,2499,0,176
530700,Argo,Bohemia Interactive,Bohemia Interactive,,5687,5453,0,"2,000,000 .. 5,000,000",203,0,34,0,0,0,0,3
967050,Pacify,Shawn Hitchcock,Hitchcock Games,,29843,4248,0,"2,000,000 .. 5,000,000",164,1,110,1,349,499,30,177
310950,Street Fighter V,Capcom,Capcom,,25739,13542,0,"2,000,000 .. 5,000,000",6308,368,333,593,1999,1999,0,1820
289650,Assassin's Creed Unity,Ubisoft,Ubisoft,,38290,12071,0,"2,000,000 .. 5,000,000",1209,12,658,12,2999,2999,0,868
337000,Deus Ex: Mankind Divided,"Eidos Montreal, Feral Interactive (Linux), Feral Interactive (Mac)","Square Enix, Feral Interactive (Linux), Feral Interactive (Mac)",,27844,9362,0,"2,000,000 .. 5,000,000",1087,2,458,4,2999,2999,0,331
1515950,Capcom Arcade Stadium,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,1443,1440,0,"2,000,000 .. 5,000,000",197,0,192,0,1510,1510,0,21
104900,ORION: Prelude,DANKIE,DANKIE,,21768,7204,0,"2,000,000 .. 5,000,000",237,0,138,0,99,99,0,4
7940,Call of Duty 4: Modern Warfare,Infinity Ward,Activision,,17542,1250,0,"2,000,000 .. 5,000,000",778,15,453,15,1999,1999,0,470
424280,Iron Snout,SnoutUp,SnoutUp,,16512,369,0,"2,000,000 .. 5,000,000",82,0,32,0,0,0,0,16
238010,Deus Ex: Human Revolution - Director's Cut,Eidos Montreal,Square Enix,,22741,1930,0,"2,000,000 .. 5,000,000",995,4,391,4,1999,1999,0,235
