appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,"CyberConnect2 Co., Ltd.",BANDAI NAMCO Entertainment,,6472,1224,0,"500,000 .. 1,000,000",894,1,522,1,2999,2999,0,18
6870,Battlestations: Midway,Eidos Interactive,Square Enix,,610,179,0,"500,000 .. 1,000,000",102,0,133,0,699,699,0,8
619150,while True: learn(),Luden.io,Luden.io,,5648,493,0,"500,000 .. 1,000,000",199,0,212,0,1299,1299,0,16
227180,Kingdom Wars,Reverie World Studios,Space Bullet Dynamics Corporation,,1846,885,0,"500,000 .. 1,000,000",316,0,118,0,0,0,0,7
15170,Heroes of Might & Magic V,Nival,Ubisoft,,2629,361,0,"500,000 .. 1,000,000",1243,0,729,0,999,999,0,188
236150,Starpoint Gemini 2,Little Green Men Games,Little Green Men Games,,2782,1210,0,"500,000 .. 1,000,000",311,0,202,0,3499,3499,0,9
13240,Unreal Tournament: Game of the Year Edition,"Epic Games, Inc.","Epic Games, Inc.",,3455,108,0,"500,000 .. 1,000,000",205,0,111,0,999,999,0,37
405640,Pony Island,Daniel Mullins Games,Daniel Mullins Games,,12511,606,0,"500,000 .. 1,000,000",197,0,198,0,99,499,80,35
658850,Do Not Feed the Monkeys,"Fictiorama Studios, BadLand Games Publishing S.L.",Alawar Premium,,6717,465,0,"500,000 .. 1,000,000",315,191,242,191,299,1199,75,503
415200,Motorsport Manager,Playsport Games,SEGA,,10904,993,0,"500,000 .. 1,000,000",1863,0,741,0,1999,1999,0,542
1557740,ROUNDS,Landfall,Landfall,,12440,597,0,"500,000 .. 1,000,000",899,11,807,11,299,599,50,452
220740,Chaos on Deponia,Daedalic Entertainment,Daedalic Entertainment,,2129,210,0,"500,000 .. 1,000,000",524,0,293,0,1999,1999,0,21
375820,Human Resource Machine,Tomorrow Corporation,Tomorrow Corporation,,3467,227,0,"500,000 .. 1,000,000",267,0,124,0,1499,1499,0,21
396160,Secret Of Magia,,Senpai Studios,,404,419,0,"500,000 .. 1,000,000",224,0,250,0,199,199,0,8
341310,Greyfox RPG,Lesley Dodd,Senpai Studios,,1286,443,0,"500,000 .. 1,000,000",231,0,240,0,199,199,0,7
1046030,ISLANDERS,"Coatsink, GrizzlyGames",Coatsink,,13593,692,0,"500,000 .. 1,000,000",302,335,156,335,499,499,0,67
764030,Realm Revolutions,Aleksandr Golovkin,Aleksandr Golovkin,,248,82,0,"500,000 .. 1,000,000",6207,0,11890,0,0,0,0,28
7650,X-COM: Terror From the Deep,"MicroProse Software, Inc",2K,,635,59,0,"500,000 .. 1,000,000",344,0,534,0,499,499,0,26
1530,Multiwinia,Introversion Software,Introversion Software,,434,96,0,"500,000 .. 1,000,000",292,0,173,0,999,999,0,4
7600,Sid Meier's Railroads!,"Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",,1877,797,0,"500,000 .. 1,000,000",1606,67,69,67,999,999,0,103
402390,Hyperdrive Massacre,34BigThings srl,"34BigThings srl, Digital Tribe",,194,156,0,"500,000 .. 1,000,000",234,0,251,0,999,999,0,1
253250,Stonehearth,Radiant Entertainment,(none),,8625,2681,0,"500,000 .. 1,000,000",2297,0,1615,0,1999,1999,0,149
1071870,Biped,NEXT Studios,"NEXT Studios, bilibili, META Publishing",,4586,585,0,"500,000 .. 1,000,000",170,0,164,0,1499,1499,0,63
233840,Worms Clan Wars,Team17 Digital Ltd,Team17 Digital Ltd,,2282,631,0,"500,000 .. 1,000,000",414,0,262,0,374,2499,85,72
292410,Street Racing Syndicate,Eutechnyx,Funbox Media Ltd,,2856,557,0,"500,000 .. 1,000,000",180,170,173,170,299,299,0,8
589290,Holdfast: Nations At War,Anvil Game Studios,Anvil Game Studios,,18778,2068,0,"500,000 .. 1,000,000",1061,205,539,205,899,1999,55,494
718670,Cultist Simulator,Weather Factory,Weather Factory,,6958,1921,0,"500,000 .. 1,000,000",755,0,376,0,1199,1999,40,149
364050,Face It - A game to fight inner demons,"Tlön Studios, Ilex Games",Gamestorming,,922,291,0,"500,000 .. 1,000,000",223,0,265,0,399,399,0,1
107200,Space Pirates and Zombies,MinMax Games Ltd.,MinMax Games Ltd.,,2671,253,0,"500,000 .. 1,000,000",1125,0,298,0,999,999,0,22
369990,"Gremlins, Inc.",Charlie Oscar Lima Tango Interactive Entertainment,The Merchant Guild of Rund (Limited),,6111,1125,0,"500,000 .. 1,000,000",983,35,363,35,374,1499,75,250
970830,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,Artefacts Studio,"Dear Villagers, E-Home Entertainment",,5056,643,0,"500,000 .. 1,000,000",493,182,402,182,3499,3499,0,318
8140,Tomb Raider: Underworld,Crystal Dynamics,Square Enix,,3772,1191,0,"500,000 .. 1,000,000",224,0,54,0,899,899,0,33
65780,ARMA: Gold Edition,Bohemia Interactive,Bohemia Interactive,,824,274,0,"500,000 .. 1,000,000",86,0,77,0,199,999,80,4
960910,Heavy Rain,Quantic Dream,Quantic Dream,,6335,1337,0,"500,000 .. 1,000,000",638,188,584,188,1999,1999,0,58
813630,Supraland,Supra Games,Supra Games,,9512,450,0,"500,000 .. 1,000,000",694,0,550,0,1999,1999,0,66
429050,Feed and Grow: Fish,Old B1ood,Greens s.r.o.,,8886,2347,0,"500,000 .. 1,000,000",996,107,583,107,1499,1499,0,296
1285670,Post Void,YCJY Games,YCJY Games,,7012,174,0,"500,000 .. 1,000,000",83,6,83,6,200,299,33,14
851100,Touhou Luna Nights,"Team Ladybug, WSS playground, Vaka Game Magazine","WSS playground, PLAYISM",,11424,253,0,"500,000 .. 1,000,000",437,137,353,137,1799,1799,0,26
1448530,Soccer Manager 2021,Invincibles Studio Ltd,Invincibles Studio Ltd,,1468,515,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,110
690530,灵魂筹码 Soul at Stake,Chongming Studio,Chongming Studio,,6290,2011,0,"500,000 .. 1,000,000",1233,0,504,0,539,1799,70,78
599390,Battle for Wesnoth,The Battle for Wesnoth Project,Wesnoth Inc.,,3696,231,0,"500,000 .. 1,000,000",807,0,1064,0,0,0,0,237
882790,Fate Seeker,甲山林娛樂股份有限公司,甲山林娛樂股份有限公司,,11025,1043,0,"500,000 .. 1,000,000",864,0,541,0,2109,2109,0,68
78000,Bejeweled 3,"PopCap Games, Inc.","PopCap Games, Inc., Electronic Arts",,5121,217,0,"500,000 .. 1,000,000",816,85,221,85,499,499,0,417
686200,Door Kickers: Action Squad,"PixelShard, KillHouse Games",KillHouse Games,,7850,426,0,"500,000 .. 1,000,000",340,174,223,174,349,1399,75,217
353130,Time of Dragons,4 I Lab,4 I Lab,,1070,638,0,"500,000 .. 1,000,000",31,0,20,0,0,0,0,0
211400,Deadlight,"Tequila Works, S.L.",Xbox Game Studios,,9654,2574,0,"500,000 .. 1,000,000",253,0,185,0,749,1499,50,5
39650,The Guild II,4HEAD Studios,THQ Nordic,,525,227,0,"500,000 .. 1,000,000",252,0,101,0,199,999,80,62
233980,UnEpic,@unepic_fran,@unepic_fran,,6928,597,0,"500,000 .. 1,000,000",963,0,328,0,1299,1299,0,19
230190,War for the Overworld,Brightrock Games,Brightrock Games,,6003,975,0,"500,000 .. 1,000,000",917,0,363,0,2999,2999,0,83
474750,Reigns,Nerial,Devolver Digital,,6467,882,0,"500,000 .. 1,000,000",198,0,151,0,299,299,0,15
814540,Changed,DragonSnow,DragonSnow,,9312,1026,0,"500,000 .. 1,000,000",304,173,421,173,599,599,0,41
274290,Gods Will Be Watching,Deconstructeam,Devolver Digital,,1920,786,0,"500,000 .. 1,000,000",451,520,278,520,999,999,0,4
258180,Deus Ex: The Fall,Square Enix,Square Enix,,1438,2624,0,"500,000 .. 1,000,000",147,0,159,0,999,999,0,3
239660,Soldier Front 2,Dragonfly,Aeria Games,,1567,418,0,"500,000 .. 1,000,000",152,0,217,0,0,0,0,0
220860,McPixel,Sos Sosowski,Sos Sosowski,,3140,606,0,"500,000 .. 1,000,000",155,0,130,0,499,499,0,0
934840,FrostRunner,Think Arcade,SMU Guildhall,,3012,147,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,6
653530,Return of the Obra Dinn,Lucas Pope,3909,,17128,561,0,"500,000 .. 1,000,000",428,0,432,0,1199,1999,40,121
688420,Bad North: Jotunn Edition,"Plausible Concept, Oskar Stålberg",Raw Fury,,6580,548,0,"500,000 .. 1,000,000",328,0,303,0,524,1499,65,97
313730,Sunrider: Mask of Arcadius,Love in Space,Sekai Project,,2538,201,0,"500,000 .. 1,000,000",311,0,291,0,0,0,0,4
533780,Zombie Defense,Home Net Games,Home Net Games,,1620,324,0,"500,000 .. 1,000,000",50927,0,159,0,0,0,0,20
214190,Minimum,,"Atari Inc., Cubed Productions LLC",,2441,1640,0,"500,000 .. 1,000,000",556,0,417,0,0,0,0,0
464060,RUINER,Reikon Games,Devolver Digital,,9178,1009,0,"500,000 .. 1,000,000",208,0,172,0,1999,1999,0,13
2063400,Descension,RedRock Game Studios,Brad Barber,,2,0,0,"500,000 .. 1,000,000",0,0,0,0,124,499,75,0
513510,Intralism,KHB-Soft,KHB-Soft,,4302,619,0,"500,000 .. 1,000,000",233,0,252,0,299,299,0,11
248860,NEO Scavenger,Blue Bottle Games,Blue Bottle Games,,4280,461,0,"500,000 .. 1,000,000",657,0,214,0,1499,1499,0,31
545110,Driver Booster 4 for Steam,IObit,IObit,,620,196,0,"500,000 .. 1,000,000",1354,0,1751,0,0,0,0,8
1349230,5D Chess With Multiverse Time Travel,"Conor Petersen, Thunkspace, LLC","Conor Petersen, Thunkspace, LLC",,5127,152,0,"500,000 .. 1,000,000",204,77,174,77,1199,1199,0,34
3920,Sid Meier's Pirates!,Firaxis Games,2K,,5141,308,0,"500,000 .. 1,000,000",516,0,376,0,999,999,0,116
572890,Pikuniku,"Arnaud De Bock, Rémi Forcadell, Alan Zucconi, Calum Bowen",Devolver Digital,,5638,240,0,"500,000 .. 1,000,000",153,0,183,0,1299,1299,0,20
1127400,Mindustry,AnukenDev,AnukenDev,,11776,430,0,"500,000 .. 1,000,000",1199,533,717,533,999,999,0,551
9050,DOOM 3,id Software,id Software,,5750,695,0,"500,000 .. 1,000,000",396,0,175,0,0,0,0,31
734580,BattleRush,Thunder Developers,Thunder Developers,,1965,902,0,"500,000 .. 1,000,000",143,0,25,0,0,0,0,0
508290,$1 Ride,BeHappy Studios,Back To Basics Gaming,,388,444,0,"500,000 .. 1,000,000",199,0,211,0,199,199,0,1
666860,Bit Heroes,Juppiomenz,Kongregate,,2089,489,0,"500,000 .. 1,000,000",568,0,214,0,0,0,0,243
499420,Star Fields,AG media,Back To Basics Gaming,,54,69,0,"500,000 .. 1,000,000",228,0,212,0,199,199,0,1
234510,Rising Storm Game of the Year Edition,"Tripwire Interactive, Anti Matter Games",Tripwire Interactive,,105,1,0,"500,000 .. 1,000,000",0,0,0,0,1999,1999,0,0
473690,Absolver,Sloclap,Devolver Digital,,9660,3912,0,"500,000 .. 1,000,000",620,0,313,0,2999,2999,0,43
8080,Kane and Lynch: Dead Men,IO Interactive,Square Enix,,1973,1133,0,"500,000 .. 1,000,000",88,0,50,0,0,0,0,3
520440,GUILTY GEAR Xrd REV 2,Arc System Works,Arc System Works,,7627,509,0,"500,000 .. 1,000,000",1277,301,450,371,2999,2999,0,1236
404790,Godot Engine,Godot Engine,Godot Engine,,2158,66,0,"500,000 .. 1,000,000",40,0,4,0,0,0,0,134
348250,Google Earth VR,Google,Google,,3192,143,0,"500,000 .. 1,000,000",87,1,34,1,0,0,0,30
1190000,Car Mechanic Simulator 2021,Red Dot Games,PlayWay S.A.,,15070,682,0,"500,000 .. 1,000,000",1950,428,1350,639,2499,2499,0,1273
8600,RACE 07,SimBin,SimBin,,2086,377,0,"500,000 .. 1,000,000",304,0,139,0,399,399,0,17
300040,Divine Souls F2P MMO,GamePrix,Suba Games,,444,446,0,"500,000 .. 1,000,000",42,0,50,0,0,0,0,0
480430,Hide and Shriek,Funcom,Funcom,,3707,743,0,"500,000 .. 1,000,000",62,24,30,24,0,0,0,41
578330,LEGO City Undercover,Traveller's Tales,TT Games,,5475,695,0,"500,000 .. 1,000,000",862,0,396,0,1999,1999,0,259
349720,Audition Online,T3 Entertainment,Redbana Corporation,,918,578,0,"500,000 .. 1,000,000",1850,2,520,2,0,0,0,44
321960,Might & Magic Heroes VII,Limbic Entertainment,Ubisoft,,2952,2546,0,"500,000 .. 1,000,000",1460,0,1166,0,2999,2999,0,222
466840,Super Space Pug,Digital Dawn Studios,Back To Basics Gaming,,150,126,0,"500,000 .. 1,000,000",223,0,220,0,199,199,0,0
362930,Garfield Kart,Artefacts Studio,Microids,,11464,1517,0,"500,000 .. 1,000,000",1567,20,63,20,499,499,0,71
537800,Bomber Crew,Runner Duck,Curve Games,,10083,1406,0,"500,000 .. 1,000,000",380,19,161,19,399,1999,80,109
306020,Bloons TD 5,Ninja Kiwi,Ninja Kiwi,,9211,536,0,"500,000 .. 1,000,000",2527,1,1170,1,499,999,50,198
1173370,Slapshot: Rebound,Oddshot Games,Oddshot Games,,5287,865,0,"500,000 .. 1,000,000",198,168,43,253,0,0,0,125
528510,Turbo Pug 3D,"Wulo Games, DEADBIT",Back To Basics Gaming,,230,108,0,"500,000 .. 1,000,000",233,0,230,0,199,199,0,98
438640,LEGO STAR WARS: The Force Awakens,"Traveller's Tales, TT Games, Feral Interactive (Mac)","Warner Bros. Interactive Entertainment, Feral Interactive (Mac)",,4938,861,0,"500,000 .. 1,000,000",782,0,278,0,1999,1999,0,56
322190,SteamWorld Heist,Image & Form Games,Image & Form Games,,4356,262,0,"500,000 .. 1,000,000",373,0,340,0,1499,1499,0,26
737800,F1 2018,Codemasters,"Codemasters, Electronic Arts",,10797,1398,0,"500,000 .. 1,000,000",1936,478,321,478,0,0,0,324
358130,Curious Expedition,Maschinen-Mensch,Maschinen-Mensch,,3404,329,0,"500,000 .. 1,000,000",852,0,812,0,299,1499,80,47
290730,My Lands: Black Gem Hunting,"Gravvit Ltd, Forbes  Consult Ltd",ELYLAND  INVESTMENT COMPANY Ltd,,2762,514,0,"500,000 .. 1,000,000",2274,0,34,0,0,0,0,105
9160,Master Levels for Doom II,id Software,id Software,,550,173,0,"500,000 .. 1,000,000",123,0,239,0,0,0,0,2
1048540,Kao the Kangaroo: Round 2 (2003 re-release),Tate Multimedia,Tate Multimedia,,6835,458,0,"500,000 .. 1,000,000",136,0,74,0,199,199,0,17
1227530,Partisans 1941,Alter Games,Daedalic Entertainment,,4934,995,0,"500,000 .. 1,000,000",528,0,424,0,2999,2999,0,111
705220,Tactical Monsters Rumble Arena,Camex Games,Camex Games,,4032,493,0,"500,000 .. 1,000,000",405,0,126,0,0,0,0,92
209540,Strike Suit Zero,Born Ready Games Ltd.,Born Ready Games,,1256,373,0,"500,000 .. 1,000,000",157,0,165,0,1999,1999,0,0
2200,Quake III Arena,id Software,id Software,,2822,132,0,"500,000 .. 1,000,000",45,0,34,0,1499,1499,0,30
6810,Commandos: Beyond the Call of Duty,Pyro Studios,Kalypso Media Digital,,726,100,0,"500,000 .. 1,000,000",21,0,31,0,499,499,0,25
388880,Oxenfree,Night School Studio,Night School Studio,,9587,764,0,"500,000 .. 1,000,000",260,0,171,0,999,999,0,16
253430,CastleMiner Z,DigitalDNA Games LLC,DigitalDNA Games LLC,,7525,2011,0,"500,000 .. 1,000,000",261,0,146,0,399,399,0,51
469820,Genital Jousting,Free Lives,Devolver Digital,,8491,739,0,"500,000 .. 1,000,000",128,0,81,0,699,699,0,15
205650,The Testament of Sherlock Holmes,Frogwares,Frogwares,,2381,635,0,"500,000 .. 1,000,000",280,0,331,0,1999,1999,0,15
225640,Sacred 2 Gold,Studio II,THQ Nordic,,2136,701,0,"500,000 .. 1,000,000",1052,0,284,0,1499,1499,0,90
1088710,Yakuza 3 Remastered,Ryu Ga Gotoku Studio,SEGA,,3695,850,0,"500,000 .. 1,000,000",4501,11,8087,11,1999,1999,0,156
1256670,Library Of Ruina,ProjectMoon,ProjectMoon,,14509,1069,0,"500,000 .. 1,000,000",2788,143,2151,214,1349,2999,55,1321
320040,Moon Hunters,Kitfox Games,Kitfox Games,,3453,903,0,"500,000 .. 1,000,000",176,0,174,0,149,1499,90,56
201570,Really Big Sky,Boss Baddie,Ripstone,,1431,459,0,"500,000 .. 1,000,000",187,0,110,0,99,499,80,1
319150,Hazard Ops,Yingpei Games,Infernum Productions AG,,672,272,0,"500,000 .. 1,000,000",117,0,62,0,0,0,0,0
323060,Tharsis,Choice Provisions,Choice Provisions,,1664,696,0,"500,000 .. 1,000,000",233,0,251,0,1499,1499,0,3
828740,Tales of the Neon Sea,Palm Pioneer,Thermite Games,,2331,357,0,"500,000 .. 1,000,000",218,0,362,0,1699,1699,0,10
428430,Endorlight,Old Games,Old Games,,821,527,0,"500,000 .. 1,000,000",223,0,260,0,199,199,0,3
438680,One Troll Army,FlyAnvil,tinyBuild,,1167,193,0,"500,000 .. 1,000,000",187,0,217,0,0,0,0,2
436180,Spacelords,MercurySteam,Mercury Steam Entertainment s.l.,,1650,1504,0,"500,000 .. 1,000,000",305,0,148,0,0,0,0,15
388090,Five Nights at Freddy's 4,Scott Cawthon,Scott Cawthon,,9732,763,0,"500,000 .. 1,000,000",129,0,92,0,799,799,0,21
775500,SCARLET NEXUS,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,,9420,1725,0,"500,000 .. 1,000,000",899,41,1122,41,5999,5999,0,204
254320,Duskers,Misfits Attic,Misfits Attic,,2004,225,0,"500,000 .. 1,000,000",419,0,335,0,999,1999,50,34
2810,X3: Reunion,Egosoft,Egosoft,,410,168,0,"500,000 .. 1,000,000",821,0,1574,0,999,999,0,12
1388880,Doki Doki Literature Club Plus!,Team Salvato,Serenity Forge,,16773,576,0,"500,000 .. 1,000,000",381,0,311,0,1499,1499,0,79
41060,Serious Sam Classic: The Second Encounter,Croteam,Devolver Digital,,1467,60,0,"500,000 .. 1,000,000",142,1051,66,1051,599,599,0,16
205910,Tiny and Big: Grandpa's Leftovers,Black Pants Studio,Black Pants Studio,,3696,330,0,"500,000 .. 1,000,000",132,0,117,0,999,999,0,4
412830,STEINS;GATE,MAGES. Inc.,"Spike Chunsoft Co., Ltd.",,12868,330,0,"500,000 .. 1,000,000",1317,0,558,0,2999,2999,0,87
562360,"Planes, Bullets and Vodka",NukGames,NukGames,,1217,225,0,"500,000 .. 1,000,000",291,0,325,0,49,99,51,17
6800,Commandos: Behind Enemy Lines,Pyro Studios,Kalypso Media Digital,,2742,331,0,"500,000 .. 1,000,000",43,0,43,0,499,499,0,61
753420,Dungreed,TEAM HORAY,TEAM HORAY,,7069,577,0,"500,000 .. 1,000,000",988,0,770,0,999,999,0,94
276810,Mordheim: City of the Damned,Rogue Factor,Nacon,,5008,2151,0,"500,000 .. 1,000,000",1736,0,1174,0,199,1999,90,169
498240,Batman - The Telltale Series,Telltale,Telltale,,10230,2011,0,"500,000 .. 1,000,000",573,0,540,0,1499,1499,0,38
667720,Red Faction Guerrilla Re-Mars-tered,"Volition, KAIKO",Deep Silver,,2564,628,0,"500,000 .. 1,000,000",312,0,241,0,1999,1999,0,40
221260,Little Inferno,Tomorrow Corporation,Tomorrow Corporation,,9239,549,0,"500,000 .. 1,000,000",334,216,206,216,1499,1499,0,20
939850,The Dark Pictures Anthology: Man of Medan,Supermassive Games,BANDAI NAMCO Entertainment Europe,,6195,2209,0,"500,000 .. 1,000,000",251,221,245,221,1999,1999,0,86
412600,Lup,Leo B,Back To Basics Gaming,,153,193,0,"500,000 .. 1,000,000",226,0,220,0,199,199,0,0
1662940,Anatomy of Fear,GenemesicX,GenemesicX,,12,11,0,"500,000 .. 1,000,000",0,0,0,0,239,399,40,0
329000,Data Hacker: Corruption,New Reality Games,New Reality Games,,59,62,0,"500,000 .. 1,000,000",319,0,320,0,199,199,0,0
368990,Despair,AGC,AGC,,644,1232,0,"500,000 .. 1,000,000",215,0,215,0,99,99,0,1
460810,Vanquish,"PlatinumGames, Little Stone Software",SEGA,,5117,647,0,"500,000 .. 1,000,000",286,0,201,0,1999,1999,0,29
604240,Shotgun Farmers: Grow Your Guns,Megastorm Games,Megastorm Games,,8479,646,0,"500,000 .. 1,000,000",512,0,689,0,999,999,0,38
1900,Earth 2160,Reality Pump Studios,"Topware Interactive, ACE",,864,365,0,"500,000 .. 1,000,000",568,0,416,0,499,499,0,21
234080,Castlevania: Lords of Shadow – Ultimate Edition,"MercurySteam, Climax Studios",Konami Digital Entertainment,,5660,1384,0,"500,000 .. 1,000,000",545,0,453,0,599,2999,80,50
824270,KovaaK's,The Meta,The Meta,,24336,1986,0,"500,000 .. 1,000,000",3142,208,554,144,999,999,0,1647
239430,Q.U.B.E: Director's Cut,Toxic Games,Toxic Games,,1451,291,0,"500,000 .. 1,000,000",57,0,49,0,999,999,0,4
362490,Exanima,Bare Mettle Entertainment,Bare Mettle Entertainment,,7307,1601,0,"500,000 .. 1,000,000",930,0,719,0,1499,1499,0,108
378370,Nomad,Diminished Studios,Diminished Studios,,2749,1851,0,"500,000 .. 1,000,000",124,0,37,0,0,0,0,3
564530,Pharaoh + Cleopatra,Impressions Games,Activision,,1729,177,0,"500,000 .. 1,000,000",3364,0,5992,0,999,999,0,179
22650,Alien Breed 2: Assault,Team17 Digital Ltd,Team17 Digital Ltd,,617,288,0,"500,000 .. 1,000,000",8,0,11,0,99,999,90,2
249990,FORCED: Slightly Better Edition,BetaDwarf,BetaDwarf,,1992,704,0,"500,000 .. 1,000,000",332,166,282,166,374,1499,75,11
521890,Hello Neighbor,Dynamic Pixels,tinyBuild,,7993,1971,0,"500,000 .. 1,000,000",534,1,311,1,749,2999,75,176
313340,Mountain,David OReilly,David OReilly,,13908,1819,0,"500,000 .. 1,000,000",21609,0,166,0,99,99,0,94
434050,Duke Nukem 3D: 20th Anniversary World Tour,"Nerve Software, Gearbox Software, LLC",Gearbox Publishing,,3160,627,0,"500,000 .. 1,000,000",377,0,262,0,1999,1999,0,36
257750,Bloody Trapland,2Play,2Play,,3126,682,0,"500,000 .. 1,000,000",242,0,221,0,249,499,50,11
356880,Eron,David Mulder,SA Industry,,189,120,0,"500,000 .. 1,000,000",123,0,155,0,49,499,90,111
312520,Rain World,Videocult,Akupara Games,,6953,652,0,"500,000 .. 1,000,000",545,0,317,0,899,1999,55,161
1029780,Going Medieval,Foxy Voxel,The Irregular Corporation,,11403,1286,0,"500,000 .. 1,000,000",1058,0,810,0,2499,2499,0,966
351030,Pixel Puzzles Ultimate Jigsaw,Pixel Puzzles,Pixel Puzzles,,1691,587,0,"500,000 .. 1,000,000",214,0,201,0,0,0,0,71
334920,Zero-K,Zero-K Team,Zero-K Team,,2658,161,0,"500,000 .. 1,000,000",376,0,126,0,0,0,0,115
70400,Recettear: An Item Shop's Tale,EasyGameStation,Carpe Fulgur LLC,,6350,250,0,"500,000 .. 1,000,000",568,1,519,1,1999,1999,0,32
356570,Party Hard,"Pinokl Games, Kverta",tinyBuild,,7810,962,0,"500,000 .. 1,000,000",398,24,244,24,399,999,60,56
1361000,In Silence,Ravenhood Games,Ravenhood Games,,8241,2200,0,"500,000 .. 1,000,000",157,31,127,31,699,999,30,97
314280,The Forgotten Ones,Bernt Andreas Eide,Bernt Andreas Eide,,964,622,0,"500,000 .. 1,000,000",179,0,175,0,0,0,0,0
39690,ArcaniA,Spellbound,THQ Nordic,,1364,1097,0,"500,000 .. 1,000,000",433,0,468,0,1999,1999,0,26
732430,Superflight,GrizzlyGames,GrizzlyGames,,9727,354,0,"500,000 .. 1,000,000",182,7,22,7,299,299,0,27
281610,Homeworld: Deserts of Kharak,Blackbird Interactive,Gearbox Publishing,,5600,1142,0,"500,000 .. 1,000,000",456,0,358,0,4999,4999,0,65
342980,Destination Sol,MovingBlocks,MovingBlocks,,1052,275,0,"500,000 .. 1,000,000",54,0,51,0,0,0,0,1
1195460,Last Year,Elastic Games,Elastic Games,,4434,3046,0,"500,000 .. 1,000,000",422,0,272,0,0,0,0,1
327640,CaesarIA,rdt.32,rdt.32,,810,565,0,"500,000 .. 1,000,000",47,0,53,0,0,0,0,3
7660,X-COM: Apocalypse,"MicroProse Software, Inc",2K,,661,84,0,"500,000 .. 1,000,000",8,0,12,0,499,499,0,21
32510,LEGO Star Wars III - The Clone Wars,Traveller's Tales,"LucasArts, Lucasfilm, Disney",,5947,351,0,"500,000 .. 1,000,000",2175,0,411,0,1999,1999,0,82
1170880,Grimm's Hollow,ghosthunter,ghosthunter,,10172,151,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,15
3170,King's Bounty: Armored Princess,Katauri Interactive,Fulqrum Publishing,,908,87,0,"500,000 .. 1,000,000",250,0,489,0,249,999,75,57
353380,Steam Link,,Anima Locus,,5804,1771,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,1
1016800,Chernobylite Enhanced Edition,The Farm 51,The Farm 51,,7885,1554,0,"500,000 .. 1,000,000",795,845,473,845,1799,2999,40,105
410210,Ampersand,PiGravity,Back To Basics Gaming,,338,694,0,"500,000 .. 1,000,000",209,0,211,0,199,199,0,1
1282590,Train Sim World 2,Dovetail Games,Dovetail Games - TSW,,6035,1364,0,"500,000 .. 1,000,000",3231,0,1140,0,0,0,0,276
332500,GRAV,"BitMonster, Inc.","BitMonster, Inc.",,3339,3543,0,"500,000 .. 1,000,000",585,0,234,0,1999,1999,0,2
885970,Total War: ROME REMASTERED,"Creative Assembly, Feral Interactive",SEGA,,6066,2237,0,"500,000 .. 1,000,000",2637,502,1856,502,2999,2999,0,996
301970,Screencheat,Samurai Punk,Samurai Punk,,1521,129,0,"500,000 .. 1,000,000",209,0,154,0,1499,1499,0,3
7770,X-COM: Enforcer,"MicroProse Software, Inc",2K,,194,166,0,"500,000 .. 1,000,000",8,0,10,0,499,499,0,0
314970,Age of Conquest IV,Noble Master LLC,Noble Master LLC,,1961,464,0,"500,000 .. 1,000,000",1036,0,154,0,0,0,0,21
496680,SweatShop,DUCK,Sometimes You,,193,226,0,"500,000 .. 1,000,000",257,0,211,0,99,99,0,1
563120,Desolate Wastes: Vendor Chronicles,Rotatipyra,New Reality Games,,89,76,0,"500,000 .. 1,000,000",230,0,247,0,199,199,0,0
467950,Survive in Space,EGAMER,EGAMER,,216,95,0,"500,000 .. 1,000,000",237,0,247,0,1099,1099,0,0
2320,Quake II,id Software,id Software,,3173,302,0,"500,000 .. 1,000,000",214,0,198,0,199,499,60,31
94590,Puzzle Agent 2,Telltale,Telltale,,822,129,0,"500,000 .. 1,000,000",248,0,336,0,499,499,0,2
1113560,NieR Replicant ver.1.22474487139...,"Square Enix, Toylogic Inc.",Square Enix,,16809,2271,0,"500,000 .. 1,000,000",1134,23,1133,23,5999,5999,0,243
313690,LEGO Batman 3: Beyond Gotham,TT Games Ltd,WB Games,,5303,646,0,"500,000 .. 1,000,000",1067,0,501,0,1999,1999,0,128
244090,Sid Meier’s Ace Patrol: Pacific Skies,Firaxis Games,2K,,242,149,0,"500,000 .. 1,000,000",148,0,175,0,499,499,0,4
1408680,Nine to Five,Redhill Games,Redhill Games,,1464,1770,0,"500,000 .. 1,000,000",0,0,0,0,0,0,0,5
289690,LARA CROFT AND THE TEMPLE OF OSIRIS,Crystal Dynamics,Square Enix,,2454,1247,0,"500,000 .. 1,000,000",112,0,42,0,1999,1999,0,17
326160,Shroud of the Avatar: Forsaken Virtues,Catnip Games,Catnip Games,,1513,1384,0,"500,000 .. 1,000,000",350,0,130,0,0,0,0,40
235210,STRIDER / ストライダー飛竜,"Double Helix Games, Capcom",Capcom,,2797,568,0,"500,000 .. 1,000,000",337,213,254,213,1499,1499,0,8
